PlasmoDB geneID,Early troph._mRNArpkM,Late troph._mRNArpkM
mal8p1.204,NULL,17.18942279
pfi0470w,20.9642082,15.58525962
pfd0095c,227.8804307,74.12538454
pf08_0003,16.36773313,NULL
pf08_0083,96.21437943,95.48147551
mal7p1.6,NULL,NULL
pfl0060w,NULL,NULL
pfc0965w,30.16858054,29.44021276
pf10_0183,61.85447829,47.76947228
pfl1560c,49.53964007,64.57370512
pfl1340c,38.33032649,32.45628151
pfc0760c,43.68753207,37.89380555
pf10_0181,NULL,NULL
pf14_0260,58.97114157,49.8264339
pfc0470w,10.56217214,NULL
pfl2195w,43.53857315,31.49718796
pf10_0126,630.5005951,481.9386747
pfl0880c,42.82805074,41.59135996
mal13p1.34,47.07551807,43.16180137
mal13p1.360,92.70768664,63.6127501
mal13p1.81,193.882868,106.5382971
pfe1235c,43.81909914,20.09805954
pf07_0005,158.1706804,NULL
pf14_0164,93.60736003,98.90532977
pf14_0738,NULL,NULL
pf10_0244,42.10077738,50.88430715
pf13_0324,68.92144098,98.11493315
pfl2095w,724.1839954,733.6308109
pf07_0004,NULL,NULL
pf14_0344,715.409977,103.2897211
mal7p1.7,NULL,NULL
pf11_0509,NULL,NULL
pfa0110w,29.79917382,41.91937464
pfb0120w,780.3849143,NULL
mal13p1.268,NULL,NULL
pf11_0039,1013.559686,155.2560504
pf10_0024,NULL,NULL
pfd1200c,NULL,NULL
pfd1205w,NULL,NULL
pfl0035c,31.47983468,NULL
pfb0695c,16.3175411,NULL
pf14_0013,72.17563951,25.40032969
pfb0910w,NULL,NULL
pf07_0107,15.62276305,NULL
pf11_0513,23.30508636,NULL
pf11_0452,139.8181862,49.278242
pfe0120c,57.38719527,NULL
pfb0900c,NULL,NULL
mal8p1.160,NULL,NULL
pfl2545c,NULL,NULL
pf10_0170,NULL,NULL
pf10_0208,23.78649319,27.87146665
pf11_0145,31.79471764,38.37659336
pf11_0463,31.78532147,25.75047264
pf13_0011,247.4031582,345.947591
pf13_0125,77.68712898,68.69350523
pf14_0159,36.02134032,43.59921894
pf14_0567,NULL,41.79123295
pfd0080c,998.2436942,44.24453474
pfe1615c,195.8188072,NULL
pfi0720w,101.429378,119.0010346
pfl2510w,NULL,NULL
mal13p1.133,8.014755968,16.14678343
mal8p1.75a,NULL,17.61160817
pf07_0013,19.39222643,18.80955154
pf08_0052,NULL,NULL
pf08_0078,21.40679994,23.90147621
pf10_0173,23.7758589,24.35330152
pf11_0432,NULL,22.85059669
pf11_0512,15.27886575,NULL
pf13_0221,11.68069894,NULL
pf14_0073,NULL,NULL
pf14_0121,NULL,NULL
pf14_0345a,19.31648592,15.81276918
pf14_0547,11.32425284,21.89960095
pf14_0631,5.819047753,7.614158416
pf14_0692,19.51080727,31.32294114
pf14_0734,180.2488076,73.60702967
pfc0415c,7.010251758,31.35516334
pfd0215c,24.6597104,NULL
pfd0390c,32.55605023,73.74792849
pfe0360c,NULL,NULL
pfe0425w,NULL,93.34078706
pfe0590w,NULL,21.09121079
pff0235c,11.15409561,14.50129053
pfi0570w,18.23835166,29.43582571
pfi1275w,NULL,16.89727578
pfi1587c,NULL,9.508926786
pfl0030c,NULL,NULL
pfl0605c,15.12347909,22.30199407
pfl1440c,NULL,19.79374406
pfl1750c,NULL,13.38574497
mal13p1.13,13.28540646,23.74415245
mal13p1.135,NULL,59.56854542
mal13p1.140,NULL,17.9011951
mal13p1.145,NULL,9.28711941
mal13p1.146,16.64881607,17.9961079
mal13p1.148,70.99447828,40.62858164
mal13p1.150,24.83735782,27.37849167
mal13p1.155,31.32676505,25.27646934
mal13p1.158,30.43834342,26.53219115
mal13p1.172,105.8632854,83.48879808
mal13p1.18,NULL,NULL
mal13p1.204,106.1618269,78.64291531
mal13p1.206,568.9335154,162.2057505
mal13p1.218,NULL,23.38648021
mal13p1.233,311.1417528,276.3260125
mal13p1.237,1184.940221,1178.330721
mal13p1.239,NULL,17.46276566
mal13p1.25,NULL,12.39518675
mal13p1.265,NULL,18.77176158
mal13p1.269,59.97866954,79.32221287
mal13p1.271,182.5419645,97.73018604
mal13p1.279,NULL,46.57111758
mal13p1.28,26.4025358,22.34884741
mal13p1.285,NULL,9.586558462
mal13p1.286,32.27122053,35.80747038
mal13p1.29,NULL,NULL
mal13p1.299,128.4622664,91.70728208
mal13p1.313,NULL,5.983738037
mal13p1.315,NULL,NULL
mal13p1.317,12.55602673,NULL
mal13p1.323,29.34621907,19.97703313
mal13p1.324,NULL,24.22113104
mal13p1.344,87.59155158,58.8701585
mal13p1.346,NULL,19.24862783
mal13p1.370,12.15171474,11.68940598
mal13p1.390,NULL,18.83979619
mal13p1.41,9.893005523,14.81820154
mal13p1.59,59.50893774,NULL
mal13p1.72,NULL,13.90360735
mal13p1.78,14.72542741,14.63223795
mal13p1.79,282.3578932,212.3587268
mal13p1.88,98.05178649,81.05484345
mal7p1.145,NULL,15.81158836
mal7p1.146,15.09278212,30.64001983
mal7p1.152,13.57985477,11.23853152
mal7p1.155,NULL,12.5810157
mal7p1.16,12.93540997,13.4207938
mal7p1.20,38.3831601,44.76409072
mal7p1.201,16.06865012,19.28955883
mal7p1.202,105.448866,118.0538833
mal7p1.29,NULL,NULL
mal7p1.66,NULL,19.57198622
mal7p1.68,24.25800462,29.53474635
mal7p1.91,NULL,20.02397194
mal8p1.102,NULL,20.99812531
mal8p1.104,118.216124,134.4985817
mal8p1.113,5.067964926,15.90361778
mal8p1.12,NULL,NULL
mal8p1.124,20.07898172,22.76451813
mal8p1.154,4.989345662,3.124057734
mal8p1.157,13.18491954,18.32863087
mal8p1.30,NULL,NULL
mal8p1.33,NULL,25.77168681
mal8p1.34,16.06063884,29.56289686
mal8p1.41,105.6605647,59.2048705
mal8p1.42,13.56457001,13.08382285
mal8p1.45,NULL,14.86465228
mal8p1.49,13.92739864,7.904524618
mal8p1.55,NULL,23.23584926
mal8p1.81,NULL,NULL
mal8p1.95,1006.795863,441.2763049
pf07_0018,14.78503268,21.21141251
pf07_0042,6.152138408,18.46893935
pf07_0046,NULL,31.85324313
pf07_0047,97.17617893,131.881495
pf07_0067,49.64433932,22.34078724
pf07_0069,12.37728304,17.19113048
pf07_0083,57.2527081,50.18493458
pf07_0090,77.45890371,88.21959477
pf07_0113,NULL,24.07089823
pf07_0118,NULL,10.25961478
pf07_0120,6.673815568,18.44691193
pf07_0124,NULL,NULL
pf07_0125,13.71659137,16.74019493
pf08_0032,187.7797468,161.0823341
pf08_0068,NULL,14.26130399
pf08_0070,12.44878011,12.43252451
pf08_0075,1610.453844,1362.964436
pf08_0092,43.61778095,26.39016901
pf08_0110,253.0043688,190.1727698
pf08_0111,22.72758511,27.40944951
pf08_0114,10.13770855,17.61617325
pf08_0121,125.2625581,159.2068127
pf08_0122,NULL,NULL
pf10_0019,4924.639189,192.7765847
pf10_0021,102.1344235,206.7238874
pf10_0022,NULL,69.6977338
pf10_0033,NULL,NULL
pf10_0040,NULL,13.49415249
pf10_0053,15.34966347,17.74263961
pf10_0054,40.67149386,25.04901888
pf10_0090,NULL,21.70485058
pf10_0096,NULL,NULL
pf10_0110,NULL,NULL
pf10_0124,25.477918,55.98334907
pf10_0142,NULL,NULL
pf10_0143,124.1811399,108.0828443
pf10_0182,24.70215919,22.38234252
pf10_0196,NULL,NULL
pf10_0223,NULL,NULL
pf10_0233,44.45535431,95.35005781
pf10_0265,NULL,7.749213604
pf10_0266,65.06517212,36.46677513
pf10_0296,21.31836852,23.99275906
pf10_0301,NULL,NULL
pf10_0307,23.09180089,NULL
pf10_0315,NULL,14.20196667
pf10_0320,19.76414005,10.85396626
pf10_0335,8.794887066,25.47298215
pf10_0340,102.8422438,279.1708774
pf10_0341,20.5703249,NULL
pf10_0355,NULL,NULL
pf10_0362,NULL,9.900074598
pf11_0073,NULL,16.47448108
pf11_0076,25.98954463,22.72451757
pf11_0109,106.2922193,63.60795751
pf11_0113,NULL,123.7250936
pf11_0116,29.35350956,NULL
pf11_0129,15.29797994,27.42078341
pf11_0139,332.4463049,185.5065024
pf11_0142,336.6688813,231.1673652
pf11_0149-a,NULL,NULL
pf11_0149-b,NULL,NULL
pf11_0162,319.5993553,322.8847491
pf11_0163,NULL,99.12350329
pf11_0205,75.12223747,NULL
pf11_0212,69.19542323,56.44036089
pf11_0218,7.451575539,25.04562345
pf11_0223,NULL,29.96227827
pf11_0224,9137.946673,4517.299434
pf11_0231,38.81093476,39.73631725
pf11_0259,290.5217657,232.969794
pf11_0261,NULL,NULL
pf11_0274,114.6955439,74.67881662
pf11_0291,86.4252931,74.72293407
pf11_0311,NULL,15.28857375
pf11_0324,NULL,11.55751152
pf11_0341,90.06929194,49.52945695
pf11_0346,17.58489832,18.84978557
pf11_0353,68.84516711,40.18121147
pf11_0356,28.1877253,24.07393556
pf11_0362,60.7490689,31.55955863
pf11_0371,NULL,8.893995835
pf11_0407,NULL,44.15613953
pf11_0408,12.72981978,26.05322955
pf11_0417,NULL,NULL
pf11_0420,NULL,11.11316995
pf11_0458,105.8679523,137.6956713
pf11_0466,29.44794944,44.56107057
pf11_0471,127.0578874,58.23976863
pf11_0503,121.9628932,NULL
pf11_0528,NULL,3.313435203
pf13_0015,23.77035843,15.16630428
pf13_0027,20.38138937,16.34628996
pf13_0039,NULL,NULL
pf13_0064,35.46949459,29.31769505
pf13_0102,136.6036139,123.2290297
pf13_0109,109.1592868,51.23453788
pf13_0116,75.4794333,66.67059722
pf13_0126,8.614552422,27.43992307
pf13_0135,10.65959484,18.24215571
pf13_0146,22.26333054,NULL
pf13_0155,NULL,15.48989835
pf13_0158,58.77783363,86.18551693
pf13_0165,289.0688338,177.9473526
pf13_0170,296.1033065,143.8375462
pf13_0210,4.809158442,8.577817243
pf13_0212,NULL,NULL
pf13_0230,24.06073286,19.73719938
pf13_0238,138.9521571,92.3483953
pf13_0254,5.160442043,10.53401545
pf13_0271,31.87378052,14.3464611
pf13_0277,42.77790291,54.66094744
pf13_0282,256.3476736,376.9178687
pf13_0314,NULL,NULL
pf13_0321,24.98807773,28.51345184
pf13_0323,58.75758754,25.58312773
pf13_0351,32.43916589,36.72702124
pf13_0357,13.59667284,NULL
pf13_0361,15.40480783,29.67454433
pf14_0022,26.46403292,23.42154406
pf14_0044,NULL,NULL
pf14_0047,18.55152116,29.71166861
pf14_0050,17.3541404,30.82836911
pf14_0051,10.81593925,17.53422825
pf14_0058,21.2041802,28.61748966
pf14_0060,72.27285547,182.7431188
pf14_0094,63.3288543,62.91064392
pf14_0101,6.789910372,20.09443981
pf14_0110,155.3056099,109.9857966
pf14_0114,NULL,25.96413039
pf14_0115,NULL,20.54643977
pf14_0123,10.84442975,19.70934906
pf14_0135,NULL,NULL
pf14_0144,110.3269361,81.89685224
pf14_0147,19.09625386,NULL
pf14_0191,134.5053709,104.7068681
pf14_0197,58.97827107,NULL
pf14_0204,NULL,20.67564798
pf14_0231,2252.811548,1470.706602
pf14_0246,51.17135131,56.16086767
pf14_0247,43.74628612,34.41369002
pf14_0249,NULL,16.94111757
pf14_0264,NULL,7.348593389
pf14_0273,30.66599425,16.95350963
pf14_0282,12.61329401,18.9489874
pf14_0283,NULL,20.13490576
pf14_0297,NULL,18.76376168
pf14_0304,NULL,10.76904472
pf14_0319,NULL,18.15862132
pf14_0320,NULL,16.80036385
pf14_0323,294.6710421,458.2053419
pf14_0326,40.76167648,26.11145517
pf14_0327,172.9855386,116.1480274
pf14_0338-a,24.33220294,30.07698614
pf14_0338-b,23.83018896,29.52052469
pf14_0342,14.87912441,21.83441589
pf14_0345b,NULL,26.69424598
pf14_0357,NULL,14.55319235
pf14_0358,77.72434064,91.56014243
pf14_0363,64.3939523,40.91331481
pf14_0365,NULL,NULL
pf14_0372,34.43675544,52.18594141
pf14_0396,NULL,29.95437167
pf14_0400,NULL,19.10310316
pf14_0440,64.3802511,52.40002966
pf14_0450,66.06412283,57.00172912
pf14_0454,15.50136666,15.41123886
pf14_0456,51.20936515,17.19089507
pf14_0470,NULL,22.67160549
pf14_0480,NULL,11.31778701
pf14_0501,10.03416873,18.56208203
pf14_0504,35.4968138,35.13324353
pf14_0515,81.63252574,31.16444456
pf14_0528,162.5877938,160.5213384
pf14_0546,275.1004086,260.2139341
pf14_0559,71.63208481,90.74887072
pf14_0564,19.41851274,16.25921392
pf14_0568,13.15155715,11.29599708
pf14_0594,12.46443318,8.040871768
pf14_0599,21.92588234,20.3516204
pf14_0604,NULL,NULL
pf14_0630,NULL,18.10487216
pf14_0639,NULL,NULL
pf14_0663,16.57931127,NULL
pf14_0686,NULL,NULL
pf14_0699,22.38264797,25.86813586
pf14_0714,162.9171581,130.9006481
pf14_0715,NULL,14.75184753
pf14_0760,NULL,NULL
pfa0130c,109.8704025,NULL
pfa0155c,NULL,13.28007081
pfa0180w,8.715078896,9.773989266
pfa0320w,NULL,11.97727003
pfa0330w,65.54975056,35.19389991
pfa0350c,NULL,25.14598508
pfa0375c,279.9194185,150.5275108
pfa0665w,NULL,NULL
pfb0110w,55.36560832,NULL
pfb0130w,NULL,21.62793507
pfb0145c,NULL,17.04839232
pfb0150c,NULL,NULL
pfb0160w,NULL,NULL
pfb0175c,106.5927269,36.05035289
pfb0194w,179.8557717,120.342649
pfb0210c,484.5395418,200.8940098
pfb0260w,168.780106,210.4268464
pfb0265c,21.35320409,23.54066659
pfb0280w,11.38563875,10.57673075
pfb0355c,NULL,NULL
pfb0440c,183.5006902,76.85557398
pfb0495w,16.61349752,NULL
pfb0545c,86.8689643,91.55241125
pfb0555c,35.23278733,33.96897516
pfb0560w,49.03240985,54.00461407
pfb0580w,13.30439715,23.64038941
pfb0630c,47.32700526,41.67348901
pfb0650w,NULL,NULL
pfb0700c,55.34428546,39.37713771
pfb0732c,NULL,10.79312043
pfb0765w,NULL,14.28802327
pfb0805c,NULL,NULL
pfb0850c,21.08148173,28.38635458
pfb0895c,34.48566361,84.32736815
pfb0923c,112.494537,NULL
pfc0060c,NULL,NULL
pfc0100c,76.19106196,52.51927006
pfc0165w,6.439904248,23.95420282
pfc0190c,120.4147343,85.6025379
pfc0220w,NULL,10.54799793
pfc0380w,46.1652601,40.18541469
pfc0465c,50.47409621,58.86182987
pfc0486c,NULL,NULL
pfc0490w,15.85064005,22.82360585
pfc0560c,14.82152564,NULL
pfc0565w,15.25536046,13.9305404
pfc0590c,8.636991558,27.33333086
pfc0740c,95.83458727,84.57345336
pfc0765c,23.69711241,27.77688308
pfc0780w,14.64578642,19.45279771
pfc0960c,NULL,9.77324321
pfc1000w,29.1006738,18.32117132
pfc1011c,23.47917485,28.71979055
pfc1050w,50.0409688,66.8876809
pfd0075w,263.5333248,106.7483882
pfd0160w,10.34116496,15.0734131
pfd0235c,NULL,NULL
pfd0320c,5.277893844,6.946216304
pfd0330w,NULL,13.52780112
pfd0395c,NULL,NULL
pfd0400w,NULL,10.45389152
pfd0445c,NULL,NULL
pfd0560w,NULL,15.76362127
pfd0565c,15.46652976,13.03787188
pfd0595w,NULL,29.09056636
pfd0680c,42.79927456,85.7771747
pfd0735c,5.764493974,22.10171996
pfd0745c,131.3754524,162.8901367
pfd0765w,NULL,NULL
pfd0815c,20.09919889,20.16083054
pfd0872w,NULL,NULL
pfd0875c,31.60460122,27.73553894
pfe0100w,15.22477131,15.90319679
pfe0127c,NULL,15.57833891
pfe0170c,28.26842283,NULL
pfe0245c,20.9427712,9.502129935
pfe0320w,5.294723257,6.614105312
pfe0370c,NULL,36.01017127
pfe0715w,16.13953666,18.04536467
pfe0885w,420.8342134,257.9141465
pfe1180c,10.81973025,12.8822559
pfe1185w,19.02834869,21.81795136
pfe1190c,NULL,NULL
pfe1255w,8.788140028,28.20741545
pfe1310c,105.8463031,71.84228447
pfe1325w,5.542504703,10.59040699
pfe1340w,217.1132645,204.9169993
pfe1370w,527.167905,642.6897954
pfe1485w,NULL,21.91207658
pfe1490c,151.3545851,143.7611138
pfe1505w,NULL,NULL
pfe1570c,9.508245816,9.241961961
pff0095c,NULL,7.831370034
pff0135w,NULL,NULL
pff0225w,NULL,8.652597519
pff0275c,NULL,NULL
pff0295c,120.4633981,56.87939036
pff0345w,156.2768269,118.9881633
pff0390w,NULL,23.85211913
pff0410w,25.165346,21.54398775
pff0460w,NULL,29.30297755
pff0480w,30.90037625,14.37672638
pff0490w,5.526681121,12.96038784
pff0505c,21.71924488,26.07162223
pff0770c,12.58456136,17.75451246
pff0810c,26.09177977,28.4754724
pff0910c,NULL,19.83465917
pff0965c,16.81272587,24.56030728
pff1045w,18.79831545,15.41728634
pff1075w,NULL,18.44926936
pff1140c,13.48538268,13.35387127
pff1175c,39.27986763,78.70746011
pff1185w,101.5822144,93.20120525
pff1225c,NULL,24.59298053
pff1305w,NULL,30.1123724
pff1345w,198.9258212,257.3693323
pff1440w,18.45130984,36.74907299
pff1470c,5.337526073,25.54516461
pfi0250c,75.53997955,46.45196666
pfi0290c,64.58487968,52.2137427
pfi0295c,22.12472208,21.45504387
pfi0310w,NULL,NULL
pfi0330c,25.25265876,22.15654783
pfi0340c,8.338795282,26.74980739
pfi0345w,23.71358312,22.39194478
pfi0525w,64.61157506,58.12618613
pfi0575c,NULL,NULL
pfi0585c,34.51696008,49.10233726
pfi0610w,130.9542157,83.92824748
pfi0685w,28.7111195,17.43374392
pfi0715w,NULL,NULL
pfi0805w,18.04093298,19.14833068
pfi0825w,71.56255359,89.41351356
pfi0835c,18.18820919,18.92464272
pfi0850w,NULL,NULL
pfi1000w,13.68936781,22.87714788
pfi1120c,10.52076492,24.20947523
pfi1185c,31.230727,31.51274213
pfi1190w,26.17676906,26.04826493
pfi1195c,NULL,47.61456949
pfi1265w,19.12230904,30.14668613
pfi1315c,NULL,23.08863377
pfi1410c,7.821343415,15.40849022
pfi1480w,35.14986029,29.3374475
pfi1505c,16.56799593,18.18769119
pfi1510w,92.00956343,49.96248336
pfi1710w,NULL,20.57216334
pfi1715w,NULL,98.28256401
pfi1750c,554.8130988,NULL
pfi1775w,NULL,NULL
pfi1780w,892.2872179,108.7539022
pfl0055c,159.5724674,NULL
pfl0125c,NULL,NULL
pfl0150w,NULL,23.28286451
pfl0185c,1162.509088,1978.714187
pfl0205w,NULL,18.80817223
pfl0250w,NULL,20.5362763
pfl0275w,29.4317567,42.6567079
pfl0310c,212.0390506,157.5618367
pfl0440c,37.32445535,43.6600196
pfl0475w,NULL,NULL
pfl0560c,NULL,12.16553091
pfl0610w,NULL,8.906922014
pfl0625c,163.007965,132.7657474
pfl0640w,55.58751212,72.15937725
pfl0720w,62.19481926,80.43685938
pfl0835w,22.11704726,50.13402472
pfl0890c,147.1843784,151.3545478
pfl0920c,18.91729358,23.95223419
pfl0980w,23.03524649,22.06889064
pfl1035w,NULL,15.24672269
pfl1045w,21.03562334,18.61516569
pfl1130c,11.57600657,16.08970607
pfl1145w,53.42242048,43.42086687
pfl1215c,34.36386262,32.26917786
pfl1250c,NULL,44.25727522
pfl1270w,423.9019348,477.5695349
pfl1280w,11.68997394,12.50270057
pfl1365w,NULL,14.6863721
pfl1400c,20.81250795,21.58114536
pfl1405w,16.7956586,23.85229617
pfl1455w,NULL,13.57314379
pfl1495w,NULL,13.74009334
pfl1605w,NULL,12.00680018
pfl1625w,NULL,NULL
pfl1650w,9.538586309,16.9053884
pfl1795c,17.10942103,13.08405914
pfl1865w,29.34647875,27.40790854
pfl1880w,200.4929485,187.4684498
pfl2145w,NULL,NULL
pfl2275c,314.6516034,308.126248
pfl2325c,1187.15373,861.3712684
pfl2470c,31.67657175,24.52611916
